GarageArea,OverallQual,OverallCond,KitchenQual,BsmtExposure,BsmtFinType1,GarageFinish,GrLivArea_log,TotalBsmtSF_log,LotArea_log,SalePrice
520,4,5,3,,,3.0,7.027314514039777,0.0,9.080003870248179,108000
290,4,3,2,,,1.0,6.740519359606223,0.0,9.350189267092581,84000
530,5,4,2,3.0,,2.0,7.585281078639126,6.665683717782408,9.312535884290853,172000
392,5,7,2,1.0,4.0,1.0,7.108244139731541,6.665683717782408,9.1838937219612,104900
216,6,7,2,1.0,1.0,1.0,7.221835825288449,6.529418838262226,8.188966863648876,114504
280,6,6,2,1.0,3.0,1.0,6.895682697747868,6.182084906716632,7.533693709848633,106000
719,7,5,3,2.0,6.0,3.0,7.274479558773871,6.814542897259958,9.245514446983837,179900
396,4,5,2,1.0,2.0,1.0,7.107425474110705,6.729824070489475,9.09133158539398,102000
570,7,5,3,3.0,6.0,2.0,7.313886831633462,7.313886831633462,9.046408680293819,190000
1069,8,5,3,2.0,6.0,3.0,7.804251383528112,7.158513997329321,9.713899659750128,340000
576,7,5,2,4.0,6.0,2.0,7.699842407396986,7.5745584842024805,9.898525260706313,180000
632,7,5,3,3.0,6.0,2.0,7.097548850614793,7.080026499922591,8.81922185757494,206000
352,5,5,2,1.0,1.0,1.0,7.493317248862145,6.957497370876951,9.405166749908611,131500
0,4,3,2,4.0,,,7.273092595999522,7.273092595999522,8.950532836290382,150000
460,6,5,3,2.0,6.0,2.0,7.10085190894405,7.10085190894405,9.251578279992428,186000
288,7,7,2,1.0,1.0,1.0,7.013915474810528,6.35088571671474,8.648396877031582,116900
831,8,9,3,1.0,6.0,3.0,7.906915488678587,7.04141166379481,9.100971834920818,299800
527,7,5,3,3.0,1.0,3.0,7.45298232946546,6.78105762593618,9.09661160664784,188000
528,6,5,2,1.0,5.0,1.0,7.192182058713246,7.192182058713246,9.189218875354072,143000
288,5,5,2,3.0,,2.0,6.959398512133975,6.959398512133975,9.036106025364846,138500
462,8,5,3,1.0,1.0,1.0,7.790696031174738,7.161622002939187,9.684086987500752,260000
280,4,6,2,1.0,3.0,,6.855408798609928,6.855408798609928,9.010791269515602,119000
532,7,8,3,1.0,1.0,1.0,7.61085279039525,6.591673732008658,9.342683558963897,167500
0,4,7,1,1.0,1.0,,6.76849321164863,6.089044875446846,8.682877107057168,85500
627,8,5,3,2.0,6.0,2.0,7.349230824613334,7.349230824613334,8.431853144249223,209500
576,6,5,2,2.0,5.0,1.0,7.655864017616056,6.859614903654202,9.312535884290853,206900
576,5,7,3,1.0,1.0,1.0,7.256297239690681,6.705639094860003,10.14013945387513,112000
398,6,5,2,1.0,6.0,,7.374001859350161,6.733401891837359,8.91139510724569,193000
676,6,7,3,1.0,5.0,,7.231287004327616,7.057897937411856,9.144307401371744,197500
338,6,6,2,1.0,3.0,2.0,7.398174092970465,7.123672785204607,9.169622538697624,139000
240,5,7,1,1.0,1.0,1.0,6.86171134048073,6.825460036255307,8.749256840105007,119750
672,7,5,3,,,2.0,7.56164174558878,0.0,8.895903562215581,198500
484,5,6,2,1.0,4.0,1.0,6.8885724595653635,6.8885724595653635,8.862908295118627,135000
608,7,5,3,2.0,6.0,2.0,7.488293515159428,6.825460036255307,9.328212292571072,223500
636,8,5,3,3.0,6.0,2.0,7.43543801981455,7.430707082545968,9.218804450388312,307000
240,6,6,2,1.0,5.0,1.0,6.880384082186005,6.880384082186005,8.987321812850125,132000
576,5,6,2,1.0,3.0,1.0,7.271008538280992,7.080867896690782,9.559305672844863,168000
905,8,5,3,1.0,1.0,3.0,7.724888439323074,6.962243464266207,9.13140538388804,287000
550,7,6,2,1.0,6.0,2.0,7.453561871643373,6.29156913955832,9.357466436866476,197000
447,5,6,3,1.0,4.0,1.0,7.1204443723924875,6.976348070447749,9.211539652551664,134450
286,5,5,2,1.0,2.0,2.0,6.947937068614969,6.947937068614969,8.93075873555827,133700
772,8,5,3,1.0,6.0,,7.4413203897176174,7.4413203897176174,9.348274558065496,306000
478,6,5,2,1.0,5.0,3.0,7.329093736246592,7.085064293952548,9.338029733117072,180000
776,8,5,3,1.0,1.0,2.0,7.306531398939505,7.306531398939505,9.325185763645223,232600
660,7,5,3,1.0,,,7.358830898342354,7.234898420314831,8.19863945529737,175900
573,7,5,3,1.0,1.0,2.0,7.10085190894405,7.10085190894405,9.116139576577355,178000
544,7,5,3,1.0,6.0,2.0,7.3613754289773485,7.3613754289773485,9.191055610564316,227000
484,6,5,2,1.0,3.0,2.0,7.490529402060711,6.597145701886651,9.249657234353133,165150
528,5,6,3,4.0,6.0,2.0,7.3632795869630385,7.1891677384203225,9.970445020661009,223500
673,6,5,3,1.0,3.0,2.0,7.455298485683291,6.762729506931879,9.081597496083457,207500
890,8,5,3,1.0,1.0,2.0,7.3783837129967145,7.356918242356021,9.56317796268366,256300
676,9,5,3,4.0,6.0,3.0,7.56164174558878,7.56164174558878,9.558035114334135,377426
650,7,5,3,3.0,1.0,2.0,7.4342573821331355,6.741700694652055,9.484937204879309,224500
826,8,5,3,3.0,6.0,,7.4127640174265625,7.4127640174265625,9.314430080500564,249700
273,4,7,2,1.0,1.0,1.0,6.954638864880987,6.464588303689961,9.287394001418473,100000
706,9,5,4,1.0,6.0,3.0,7.911690520708339,7.522400231387125,9.92485757827232,437154
576,6,5,2,1.0,,2.0,7.262628600974241,7.262628600974241,9.227787285579904,180500
192,6,6,1,1.0,1.0,1.0,6.859614903654202,6.859614903654202,9.088737550216933,121000
576,5,5,2,1.0,5.0,1.0,6.898714534329988,6.898714534329988,9.515543058145953,156000
540,6,5,2,4.0,5.0,1.0,6.8966943316227125,6.844815479208263,9.973666387157374,180000
384,4,4,2,1.0,3.0,1.0,6.963189985870238,6.963189985870238,9.093918908958932,107000
758,9,5,4,4.0,6.0,3.0,7.465655310134056,7.465655310134056,9.608646582885868,377500
427,7,5,2,1.0,1.0,3.0,7.449498005382849,6.725033642166843,9.224440496354964,185000
480,5,6,2,3.0,5.0,2.0,7.289610521451167,6.255750041753367,9.46397433028839,175000
493,7,5,3,1.0,1.0,2.0,7.415175109613295,6.723832440821209,9.097843340749037,195000
576,9,5,4,1.0,6.0,2.0,7.469083884921234,7.469083884921234,8.943636705909594,319900
600,5,5,2,1.0,6.0,2.0,7.8713112033234065,7.216709486709457,9.846440897156853,190000
884,10,5,4,4.0,6.0,3.0,8.450412157725886,8.051659556841953,10.599006917241129,184750
0,5,6,3,1.0,5.0,,6.665683717782408,6.665683717782408,8.721113147762688,109500
544,4,5,1,1.0,5.0,2.0,7.02197642307216,6.947937068614969,8.849513965486398,129000
459,4,5,2,1.0,3.0,,7.232010331664759,6.9584483932976555,9.326878188224134,148000
440,6,5,2,2.0,3.0,3.0,7.234898420314831,6.511745329644728,9.360224821513475,158900
0,1,3,1,,,,5.814130531825066,0.0,8.517393171418904,39300
480,7,5,3,1.0,1.0,2.0,7.0909098220799835,6.398594934535208,8.065579427282092,151000
398,7,5,3,1.0,1.0,3.0,7.254884810077338,7.226936018493289,8.030409562130485,178740
792,5,5,2,1.0,1.0,1.0,7.368339686311381,7.368339686311381,9.09884999594282,124000
400,8,7,3,1.0,1.0,1.0,7.325148957955575,6.675823221634848,9.344521553442203,230000
528,6,7,3,1.0,5.0,,7.138073034044347,7.138073034044347,9.309370895439137,145000
288,5,6,2,1.0,6.0,1.0,6.805722553416985,6.776506992372183,8.728102205062104,125500
576,6,5,3,1.0,5.0,1.0,7.055312843339752,7.055312843339752,9.47830431356186,158000
432,5,7,2,1.0,5.0,1.0,6.872128101338986,6.776506992372183,9.500095294588894,163500
596,6,5,2,1.0,2.0,1.0,7.7752758464868625,6.92951677076365,9.822873848541882,129000
632,7,5,3,3.0,6.0,,7.117205503164344,7.117205503164344,8.897682313454224,194500
352,5,7,2,3.0,5.0,1.0,6.762729506931879,6.762729506931879,8.879193928110318,127000
575,7,6,3,3.0,6.0,,7.592366128519796,6.694562058521095,9.33149549353265,228500
592,8,5,3,3.0,6.0,2.0,7.562681246721884,6.99117688712121,9.39366142910322,280000
282,7,9,3,1.0,1.0,1.0,7.640603826393634,7.152268856032539,9.298259670014065,234000
460,6,5,2,1.0,1.0,2.0,7.4073177104694174,6.860663671448287,8.976893927666076,175000
533,6,5,3,1.0,2.0,,7.388946097618437,7.380879035564116,8.98882050177807,193000
252,5,6,2,,,,7.201170883281678,0.0,9.11173476822206,120000
606,9,5,4,3.0,6.0,3.0,7.57095858316901,7.565793282428515,9.226213721132472,395192
325,6,4,2,1.0,3.0,1.0,7.526178913346146,6.902742737158593,9.161780181360806,136900
504,5,7,3,3.0,5.0,2.0,6.785587645007929,6.734591659972948,9.1248914101437,144000
474,7,5,3,1.0,1.0,2.0,7.394493107219038,6.639875833826536,7.874358824729881,175500
240,5,7,2,1.0,2.0,1.0,7.158513997329321,6.580639137284949,8.160803920954665,110000
779,8,5,3,2.0,1.0,1.0,7.736743682453495,7.029087564149662,9.328212292571072,255900
516,5,5,2,4.0,2.0,1.0,6.705639094860003,6.705639094860003,9.044639916198465,110000
786,7,5,3,1.0,6.0,1.0,7.688913336864796,7.094234845924755,9.535173710058757,229000
456,5,6,2,1.0,2.0,1.0,7.533693709848633,6.9930151229329605,9.084890521258767,124900
240,7,5,2,1.0,3.0,1.0,7.4067107301776405,6.823286122355687,8.871926251117628,164000
620,8,5,3,1.0,6.0,3.0,7.520234556474628,7.520234556474628,9.305195902988862,257000
722,8,5,3,4.0,,3.0,7.360103972989152,7.360103972989152,9.30492301446213,239000
484,7,5,3,1.0,1.0,1.0,7.641564441260972,7.217443431696533,9.343734255146714,200000
766,7,5,2,1.0,1.0,1.0,7.580699752224563,7.553810852008231,9.312084355859467,171000
656,8,5,4,1.0,1.0,3.0,7.772752716468742,7.074963197966044,9.392661928770137,285000
509,6,6,3,1.0,3.0,3.0,7.669961995473577,6.799055862058796,9.472781556562168,193500
480,7,5,3,1.0,1.0,2.0,7.0909098220799835,6.398594934535208,8.064950891749143,144152
648,8,5,3,1.0,1.0,2.0,7.597396320212795,6.960347729101308,9.145908511816794,250000
648,8,5,3,1.0,1.0,3.0,7.734558844354756,6.877296071497429,9.305741456739435,248000
739,7,5,3,4.0,6.0,1.0,7.509335266016592,7.404887575616125,11.65399090524883,302000
772,9,5,3,4.0,6.0,3.0,7.523481312573497,7.51425465281641,9.682466746602897,326000
0,5,7,2,1.0,5.0,,7.212294468500341,6.4692503167957724,9.220983532074662,127500
500,7,5,3,1.0,,2.0,7.419979923661835,6.734591659972948,9.334149657702469,180000
0,6,7,1,1.0,1.0,,7.249215057114389,5.768320995793772,8.97727273946428,89500
578,6,6,3,1.0,,3.0,7.543802867501509,7.325148957955575,9.710691327448153,190000
472,8,5,3,2.0,6.0,3.0,7.113956109566034,7.113956109566034,8.449342524508063,189000
472,6,5,2,4.0,6.0,3.0,7.40184157874383,6.8501261661455,9.10974625674048,192000
432,4,5,2,1.0,3.0,3.0,6.8679744089702925,6.8679744089702925,9.298534382712099,94750
768,9,5,4,1.0,6.0,,7.4377951216719325,7.4377951216719325,9.494541392591309,320000
280,5,5,2,1.0,3.0,2.0,6.96979066990159,6.963189985870238,9.202409001649903,128000
288,5,7,2,1.0,4.0,1.0,7.1204443723924875,6.816735880594968,8.852807917623322,135000
410,5,5,2,,,1.0,7.336936913707618,0.0,8.856376036730422,118964
0,4,7,2,3.0,5.0,,6.447305862541213,6.447305862541213,7.544861068658458,81000
286,4,4,2,1.0,4.0,2.0,6.996681488176539,6.304448802421981,7.704361167910313,88000
840,9,5,4,1.0,6.0,3.0,7.410347097821024,7.410347097821024,9.486000469200638,325000
456,5,6,2,1.0,3.0,1.0,7.0431599159883405,7.0431599159883405,8.971575439759016,139950
895,8,5,3,3.0,1.0,2.0,7.493317248862145,7.493317248862145,9.209039526243135,147000
843,7,5,3,1.0,1.0,2.0,7.340835554123275,7.340835554123275,9.525516008736886,205000
404,5,5,2,1.0,5.0,1.0,7.318539548567902,6.98100574072173,8.976009475021396,127000
492,8,5,3,1.0,1.0,1.0,7.273786317844895,6.655440350367647,7.880804344674901,174000
577,7,5,3,1.0,1.0,2.0,7.299797366758161,7.292337176173877,9.146654820290049,191000
264,6,3,2,1.0,5.0,1.0,6.895682697747868,6.182084906716632,7.427144133408616,89500
234,4,6,2,1.0,3.0,1.0,6.511745329644728,6.511745329644728,9.14216859187285,113000
240,5,8,3,1.0,,,7.693025748417888,6.580639137284949,9.036106025364846,179500
888,8,5,3,1.0,6.0,,7.601402334583733,7.601402334583733,9.248310303227811,305900
430,5,5,2,1.0,1.0,1.0,7.026426808699636,7.026426808699636,9.052164937010307,155000
0,5,5,2,,,,7.025538314638521,0.0,9.028338763993148,93000
416,6,7,3,1.0,6.0,3.0,7.517520850603031,7.298445101508147,9.577965147101168,257500
389,6,7,3,4.0,3.0,3.0,7.6708948313621175,7.275864600546533,11.976665770490767,277000
533,7,5,3,4.0,6.0,,7.72356247227797,7.175489713624222,9.546884034617925,328000
540,6,6,2,1.0,3.0,2.0,7.589841512182657,6.705639094860003,9.15915233520675,165000
360,4,6,2,1.0,5.0,1.0,6.740519359606223,6.740519359606223,8.935903526274423,129500
684,6,5,3,1.0,6.0,2.0,7.488293515159428,6.715383386334681,9.141847375530883,204750
672,6,7,2,1.0,1.0,3.0,7.846198815497425,6.3784261836515865,9.352447388601012,191000
447,5,5,3,1.0,3.0,2.0,7.438971592395862,7.243512974665482,9.26416545867109,165500
472,6,5,2,1.0,6.0,3.0,7.421775793644647,6.866933284461882,9.292196818446016,173000
198,6,6,2,1.0,1.0,1.0,7.227662498728654,6.660575149839686,9.059633754551479,119500
480,6,5,2,1.0,1.0,1.0,7.432483807917119,7.270312886079025,9.1958356857733,127500
704,7,8,2,1.0,,1.0,7.845807502637805,6.577861357721047,9.287394001418473,159500
720,5,8,2,2.0,1.0,1.0,7.256297239690681,6.776506992372183,9.446676517076376,153900
308,5,7,2,1.0,6.0,1.0,6.705639094860003,6.705639094860003,8.867990898182093,129900
479,7,5,2,1.0,1.0,2.0,7.223295679562314,6.994849985833071,9.249657234353133,152000
615,6,6,2,1.0,1.0,2.0,7.274479558773871,7.274479558773871,9.368881400104733,185000
240,5,5,2,1.0,4.0,1.0,7.1592919047975645,6.511745329644728,9.063694791634697,127000
400,7,5,2,1.0,1.0,3.0,7.29641326877392,5.953243334287785,9.051461866908694,168500
455,7,5,2,3.0,,1.0,7.607878073278507,7.0192966537150445,9.202409001649903,269790
758,8,5,3,1.0,6.0,2.0,7.355001921105257,7.355001921105257,9.230829038403499,245000
529,4,6,3,4.0,4.0,,7.416979621381154,7.21890970761906,10.882339852663634,256000
0,4,4,2,1.0,1.0,,7.084226422097916,6.580639137284949,9.287394001418473,135000
779,4,2,2,1.0,1.0,1.0,7.4815557019095165,6.999422467507961,9.169622538697624,87000
868,7,5,3,2.0,6.0,2.0,7.5822291942764615,7.238496840894365,9.078065332666364,239799
436,7,5,3,3.0,1.0,3.0,7.172424577124845,7.172424577124845,9.104312967330653,176485
440,6,8,2,1.0,1.0,,7.020190708311925,6.47543271670409,8.38958706681109,116000
478,9,5,4,2.0,6.0,3.0,7.4770384723196965,7.4770384723196965,9.125653563808989,370878
402,7,5,2,1.0,1.0,3.0,7.134093721192866,7.121252453244542,8.971575439759016,176000
480,6,5,2,1.0,6.0,1.0,7.001245622069476,6.947937068614969,9.177093778182547,152000
500,5,6,2,1.0,6.0,3.0,6.983789965258135,6.983789965258135,9.436519311833914,149900
373,6,5,2,1.0,1.0,3.0,7.360739903058278,6.693323668269949,9.24619002486988,168000
586,7,6,3,4.0,6.0,3.0,7.329749689041512,7.195187320178709,10.068832485122966,260000
390,7,5,3,1.0,5.0,2.0,7.630946580890459,6.900730664045173,9.077494458642754,214000
525,6,6,3,1.0,6.0,2.0,7.20414929203594,6.709304340258298,9.573315428463395,137500
240,7,4,2,1.0,2.0,,7.506042178518122,6.947937068614969,8.95660873889395,169500
261,4,5,2,2.0,3.0,1.0,6.937314081223682,6.937314081223682,8.980172205725008,118500
576,6,4,2,1.0,5.0,,7.8328075165248645,6.849066282633458,8.285261134068948,151400
564,6,5,3,1.0,1.0,2.0,7.313886831633462,6.621405651764134,9.087833697483386,173900
621,8,6,3,4.0,5.0,1.0,7.704361167910313,7.704361167910313,9.671933733861948,268000
484,8,5,3,2.0,6.0,2.0,7.223295679562314,7.223295679562314,8.770749549138642,202500
572,6,5,3,1.0,6.0,,7.141245122350491,7.141245122350491,8.881975184248867,185000
510,7,5,3,1.0,6.0,,7.546974117516527,6.706862336602747,9.334061298965942,214900
818,8,5,3,1.0,1.0,3.0,7.43543801981455,7.43543801981455,9.395241931033524,318000
576,4,6,2,1.0,5.0,1.0,6.762729506931879,6.762729506931879,9.259225769705994,97000
380,6,5,3,1.0,1.0,1.0,7.444248649496705,6.878326468291325,7.833203948641057,130000
368,4,4,2,1.0,1.0,1.0,7.461065514354283,6.573680166960646,9.43460329655831,104900
270,5,6,2,1.0,4.0,1.0,7.1853870155804165,6.411818267709897,9.271905727634337,123000
594,7,5,3,2.0,6.0,1.0,8.078067881815437,7.422971251049421,9.423595190540022,320000
0,6,7,3,1.0,1.0,,7.212294468500341,6.529418838262226,8.836809882398365,127000
0,3,2,1,1.0,1.0,,7.175489713624222,6.591673732008658,8.585038738311304,76500
396,5,7,2,3.0,6.0,1.0,6.645090969505644,6.645090969505644,9.041448235493888,133000
205,5,6,2,1.0,6.0,2.0,6.982862751468942,6.899723107284872,8.912069097970134,118000
308,3,7,2,1.0,5.0,1.0,7.076653815443951,6.476972362889683,8.699681400989514,120000
400,7,5,3,3.0,1.0,3.0,7.284134806195205,6.591673732008658,9.107088742165708,179540
429,7,5,3,1.0,1.0,3.0,7.73718007783463,6.883462586413092,9.075551045627543,230000
420,6,5,3,3.0,6.0,,6.744059186311348,6.744059186311348,8.397508348470257,140000
846,10,5,4,3.0,6.0,3.0,7.75491027202143,7.428333194190806,9.431481920619719,426000
216,5,8,2,1.0,,1.0,7.207118856207756,6.785587645007929,8.699681400989514,117000
540,6,7,3,1.0,3.0,1.0,7.653969180478774,7.028201432058005,9.527265662897605,235000
570,4,6,2,1.0,3.0,1.0,7.198183577101943,6.45833828334479,9.309370895439137,108000
1418,10,5,4,4.0,6.0,3.0,8.63817111796914,8.717845704894916,11.064886829303003,160000
484,5,5,2,1.0,5.0,1.0,7.20414929203594,6.932447891572509,9.159468041602427,144000
552,8,5,2,1.0,6.0,3.0,7.568379267836522,6.725033642166843,8.987821625430815,263435
548,4,6,2,1.0,1.0,1.0,7.293697720601438,6.848005274576363,9.00859131751613,135000
508,7,7,2,1.0,4.0,2.0,7.676473646389156,7.358193752733032,9.941842506412591,262500
504,5,5,2,1.0,3.0,1.0,7.455298485683291,7.455298485683291,9.116139576577355,125000
603,7,5,3,1.0,6.0,2.0,7.478169694159785,6.7650389767805414,9.190545744648004,226700
286,5,5,2,1.0,4.0,1.0,6.955592608396297,6.955592608396297,9.225524507301223,135000
572,7,5,3,1.0,1.0,2.0,7.455298485683291,6.762729506931879,9.139273923542323,190000
0,8,5,2,1.0,2.0,,7.765993079407675,6.529418838262226,8.566173813637858,122000
438,7,5,3,3.0,6.0,,7.044905117129371,6.767343125265392,9.16858043772795,187500
670,8,5,3,3.0,6.0,2.0,7.379008127628304,7.366445148327599,9.343471684579365,272000
451,5,5,3,1.0,5.0,1.0,7.560601162768557,6.959398512133975,9.521568058002977,172500
528,4,7,2,1.0,,1.0,7.218176838403408,6.434546518787453,8.954286157204713,125500
308,5,7,2,2.0,2.0,1.0,7.046647277848756,6.8885724595653635,8.76732914779405,123500
662,7,5,3,3.0,1.0,2.0,7.166265974133638,7.160069207596127,8.81922185757494,193879
160,5,5,2,1.0,2.0,1.0,7.130098510125578,6.816735880594968,9.152711259139547,87000
527,8,5,3,1.0,6.0,3.0,7.258412150595307,6.013715156042802,8.955577146281511,184100
467,6,7,3,1.0,4.0,3.0,7.273092595999522,7.273092595999522,9.4372368721597,182900
0,5,5,2,1.0,1.0,,7.039660349862076,7.039660349862076,9.7537106272179,84500
484,7,6,2,2.0,5.0,,7.645397699428633,7.010311867307229,9.247925132303454,200000
595,7,5,3,1.0,1.0,2.0,7.403061091090091,6.683360945766275,8.885579291282982,183000
575,6,5,3,1.0,6.0,2.0,7.426549072397305,7.25063551189868,9.002824076547672,193500
440,6,6,2,1.0,5.0,1.0,7.105786129481271,6.601230118728877,8.699681400989514,131000
528,5,5,2,1.0,5.0,3.0,7.04141166379481,7.04141166379481,8.348774539791274,134000
602,5,6,3,3.0,6.0,3.0,7.01301578963963,7.001245622069476,9.116249448576587,165500
240,5,5,2,1.0,5.0,1.0,7.060476365999801,7.060476365999801,9.294773427951013,125000
189,5,5,2,2.0,1.0,1.0,7.084226422097916,6.391917113392602,8.764521909518802,78000
626,7,5,3,3.0,1.0,2.0,7.260522598089852,7.260522598089852,9.04793908261736,179600
450,5,7,3,1.0,4.0,2.0,6.796823718274855,6.796823718274855,9.186559843310778,130000
1043,8,5,3,2.0,1.0,2.0,7.577633832602728,6.9874902470009905,9.266248003914479,252000
564,7,5,3,1.0,6.0,2.0,7.491645473605133,6.871091294610546,9.428350771178645,231500
280,4,4,1,1.0,4.0,1.0,6.829793737512425,6.511745329644728,9.407632639699958,80000
264,6,5,2,1.0,5.0,1.0,6.6240652277998935,6.61338421837956,8.878497403738631,125000
240,7,6,2,1.0,4.0,1.0,7.462214939768189,6.68586094706836,9.482350275033667,219500
389,6,5,2,1.0,1.0,2.0,7.374001859350161,6.695798917058491,9.173365135851288,178000
720,5,4,2,1.0,3.0,1.0,7.234177179749849,6.814542897259958,9.050288983827956,166000
453,7,5,3,1.0,1.0,1.0,7.144407180321139,7.1372784372603855,8.922791623969637,176000
422,7,5,3,1.0,1.0,2.0,7.611842399580417,6.767343125265392,10.05440443785299,274725
630,6,5,2,1.0,5.0,2.0,7.19668657083435,7.208600337960199,9.174816815907135,167900
462,7,5,3,1.0,4.0,,7.133295954896068,6.398594934535208,7.6783263565068856,160000
216,6,7,3,1.0,3.0,1.0,7.834788107388194,6.5722825426940075,9.050288983827956,136000
672,10,5,4,4.0,6.0,3.0,7.784473235736469,8.037543185118697,9.644198554585564,555000
502,6,8,2,2.0,1.0,3.0,7.217443431696533,6.416732282512326,8.72518249495877,128000
807,10,5,3,4.0,6.0,3.0,8.196436811235028,7.565793282428515,10.484613193102275,625000
721,7,5,3,1.0,6.0,,7.83241092718792,7.093404625868766,9.205428327615163,290000
528,3,3,1,,,1.0,6.851184927493743,0.0,9.230829038403499,82000
336,5,5,2,1.0,5.0,1.0,6.816735880594968,6.816735880594968,9.050406334059858,125000
615,7,5,3,1.0,1.0,2.0,7.348587530927593,6.6293632534374485,9.002824076547672,186500
248,4,5,2,1.0,5.0,1.0,6.855408798609928,6.762729506931879,9.231710397712375,111000
644,7,5,3,1.0,6.0,2.0,7.52456122628536,6.803505257608338,9.0642735958414,252678
440,5,6,2,1.0,1.0,1.0,7.115582126184454,6.089044875446846,9.25349564229011,110000
0,7,5,3,1.0,6.0,,6.985641817639208,6.985641817639208,8.922791623969637,141000
280,5,7,1,1.0,1.0,,7.1316985104669115,6.532334292222349,9.017847259860732,116000
442,6,6,2,4.0,6.0,2.0,7.385230923066573,6.660575149839686,9.186150133174966,167900
574,7,5,3,1.0,6.0,3.0,7.575584651557793,6.957497370876951,9.204221690968005,236000
300,6,6,2,1.0,4.0,,7.222566018822171,6.511745329644728,8.799360083179907,103600
392,7,5,3,1.0,1.0,3.0,7.301822342137932,5.953243334287785,9.118882761487347,163900
280,5,6,2,1.0,1.0,1.0,6.955592608396297,6.901737206656574,8.761080103868347,113000
529,7,5,3,1.0,1.0,3.0,7.224753405767971,7.224753405767971,9.0642735958414,250580
471,8,5,3,1.0,6.0,3.0,7.167809184316444,7.145196134997171,8.832587702434553,220000
299,5,5,2,1.0,6.0,1.0,6.898714534329988,6.898714534329988,9.079776001955066,126000
240,6,7,2,1.0,1.0,1.0,7.306531398939505,6.658011045870748,9.200391041122515,139500
947,7,5,3,1.0,1.0,2.0,7.6838639802564295,6.96979066990159,9.557823197546,280000
388,7,5,3,3.0,1.0,3.0,7.144407180321139,7.144407180321139,8.065579427282092,159895
676,6,5,3,1.0,6.0,3.0,7.105786129481271,7.105786129481271,8.969923491991516,208300
306,6,5,3,1.0,1.0,1.0,6.838405200847344,6.838405200847344,9.0217190130337,124000
440,6,5,2,1.0,5.0,1.0,7.187657164114956,6.752270376141742,7.744569809354496,147000
255,6,8,3,1.0,1.0,1.0,7.400009517162692,6.186208623900494,8.577535420422398,117000
498,6,5,2,1.0,4.0,1.0,7.2991214627108,7.2991214627108,9.77571099759397,157500
0,5,3,2,1.0,1.0,,7.077498053569231,6.490723534502507,9.037295651962438,81000
548,7,5,3,1.0,6.0,2.0,7.444833273892193,6.75343791859778,9.042040056544483,208500
470,6,6,2,3.0,6.0,2.0,6.816735880594968,6.790097235513905,8.928110078202646,156000
538,5,5,2,4.0,2.0,3.0,7.6624678152002375,6.921658184151129,10.264617557935098,185000
400,5,5,3,1.0,,3.0,7.240649694255466,5.953243334287785,9.183585634667363,167500
624,5,6,2,1.0,6.0,1.0,6.878326468291325,6.878326468291325,9.0455836463617,132500
888,6,5,2,3.0,6.0,1.0,6.942156705699469,6.920671504248683,9.419709489868552,169900
565,7,5,3,1.0,1.0,2.0,7.450660796211539,6.7580945044277305,9.362718052397065,196500
256,5,4,3,1.0,1.0,1.0,7.23561914106675,6.699500340161678,8.699681400989514,93000
312,6,7,4,3.0,5.0,2.0,7.213768308118642,6.927557906278317,9.351232110673664,177000
461,5,5,2,1.0,3.0,1.0,7.142827401161621,7.1459844677143876,9.137877200242468,167500
390,6,5,3,1.0,1.0,3.0,7.3031700512368,6.610696044717759,9.440658127038393,174000
504,7,7,3,1.0,6.0,2.0,7.477604243197589,6.970730078143525,8.576781982827894,239000
270,6,8,3,1.0,1.0,1.0,6.70196036600254,6.70196036600254,8.645586406184636,110000
0,6,8,2,3.0,6.0,,6.626717749249025,6.255750041753367,8.821879862683842,84500
505,7,7,3,4.0,6.0,2.0,7.635303886259415,6.373319789577012,10.227417172661774,242000
600,6,5,3,3.0,6.0,2.0,7.31986492980897,7.2875606403097235,9.23024103368252,175000
343,6,5,2,1.0,1.0,3.0,7.301147805856032,6.555356891810665,9.002824076547672,174000
576,4,5,2,3.0,5.0,1.0,6.8679744089702925,6.8679744089702925,9.197660318818809,129000
420,4,5,2,,,1.0,6.947937068614969,0.0,8.881975184248867,109900
420,4,5,2,,,1.0,6.947937068614969,0.0,8.881975184248867,90000
216,7,6,2,1.0,2.0,1.0,7.497207223203318,6.677083461247136,8.934455109403913,200100
550,8,5,4,3.0,6.0,3.0,7.8674885686991285,7.077498053569231,9.105090961257085,303477
528,5,4,1,1.0,,3.0,7.2909747781429814,7.2909747781429814,9.784478765953926,149900
416,5,6,2,1.0,2.0,1.0,7.410347097821024,6.532334292222349,9.287394001418473,139000
678,7,5,3,1.0,4.0,,7.6487397889562425,6.985641817639208,9.326254996572539,228000
538,8,5,3,4.0,,,7.3938782901077555,7.3613754289773485,8.46611040118692,235000
667,7,4,2,1.0,4.0,3.0,7.7354333524996886,7.173958319756794,9.654641503869545,225000
1020,9,5,4,4.0,1.0,2.0,7.945555428253489,7.45876269238096,9.539068413863964,582933
390,6,5,3,1.0,6.0,2.0,7.628031126930335,6.900730664045173,9.411238314343073,244000
375,5,5,2,2.0,4.0,1.0,7.198183577101943,7.061334366910438,9.664659134301736,157000
400,4,5,2,1.0,,1.0,6.796823718274855,6.796823718274855,9.153875834995056,110000
473,8,5,3,4.0,6.0,3.0,7.450079569807499,7.450079569807499,9.291643823040218,324000
